event_id,customer_id,event_time,event_type,session_id,duration_ms
E000443,C0056,2025-06-22T19:01:47,page_view,S00579,1083
E000444,C0395,2025-06-17T03:39:23,add_to_cart,S00987,5683
E000445,C0223,2025-06-20T21:32:43,error,S01131,1054
E000446,C0374,2025-06-29T12:41:09,add_to_cart,S00970,2528
E000447,C0336,2025-06-02T15:25:19,add_to_cart,S00707,3033
E000448,C0034,2025-06-03T08:59:12,checkout,S00798,307
E000449,C0096,2025-06-25T03:45:56,login,S00663,3847
E000450,C0231,2025-06-07T10:50:36,error,S00865,6732
E000451,C0338,2025-06-16T06:45:18,logout,S00377,7898
E000452,C0004,2025-06-08T23:16:57,page_view,S00998,7867
E000453,C0449,2025-06-17T05:47:10,add_to_cart,S00492,1263
E000454,C0263,2025-06-30T07:37:11,add_to_cart,S00370,4107
E000455,C0214,2025-06-02T20:47:47,checkout,S00703,6364
E000456,C0410,2025-06-30T20:23:00,page_view,S00989,3105
E000457,C0396,2025-06-25T07:47:48,checkout,S01035,1702
E000458,C0141,2025-06-26T18:30:26,logout,S00403,3250
E000459,C0223,2025-06-02T21:56:01,logout,S01121,3776
E000460,C0149,2025-06-27T03:44:18,checkout,S00682,6241
E000461,C0010,2025-06-20T18:34:52,page_view,S00972,4877
E000462,C0425,2025-06-21T06:07:32,logout,S01172,7660
E000463,C0119,2025-06-16T07:12:38,login,S00543,6888
E000464,C0154,2025-06-02T21:06:03,logout,S00521,6740
E000465,C0203,2025-06-13T21:10:25,page_view,S00455,85
E000466,C0488,2025-06-22T19:24:50,login,S00098,2007
E000467,C0491,2025-06-04T16:40:10,logout,S01120,6623
E000468,C0482,2025-06-21T05:33:17,error,S00628,183
E000469,C0394,2025-06-30T03:20:09,logout,S00438,5483
E000470,C0274,2025-06-27T19:32:42,add_to_cart,S00797,2405
E000471,C0288,2025-06-16T22:49:55,add_to_cart,S00030,1501
E000472,C0351,2025-06-21T20:24:15,add_to_cart,S00983,702
E000473,C0011,2025-06-05T19:52:45,error,S00529,1113
E000474,C0087,2025-06-15T04:34:24,add_to_cart,S00874,5553
E000475,C0105,2025-06-08T22:57:57,checkout,S00634,3010
E000476,C0278,2025-06-27T15:15:33,add_to_cart,S00249,5284
E000477,C0437,2025-06-01T03:52:39,checkout,S00367,7861
E000478,C0059,2025-06-22T21:47:34,logout,S00953,2815
E000479,C0262,2025-06-06T22:15:14,checkout,S00171,3992
E000480,C0183,2025-06-05T11:13:22,add_to_cart,S01117,2943
E000481,C0484,2025-06-13T03:35:33,logout,S00177,5991
E000482,C0033,2025-06-08T21:05:02,logout,S01096,1244
E000483,C0100,2025-06-24T05:42:52,checkout,S00062,7625
E000484,C0175,2025-06-19T21:32:31,page_view,S01050,6543
E000485,C0398,2025-06-20T12:53:57,logout,S00991,1789
E000486,C0397,2025-06-29T11:09:08,error,S00465,6175
E000487,C0428,2025-06-24T23:59:19,login,S00660,4616
E000488,C0329,2025-06-18T21:45:56,page_view,S00928,1681
E000489,C0097,2025-06-01T04:20:10,error,S00763,4727
E000490,C0333,2025-06-17T10:38:38,page_view,S00646,3454
E000491,C0442,2025-06-23T11:59:41,page_view,S01067,748
E000492,C0288,2025-06-06T15:43:30,login,S01134,4906
E000493,C0283,2025-06-17T12:56:53,page_view,S00650,1031
E000494,C0126,2025-06-16T03:34:26,checkout,S00080,4449
E000495,C0440,2025-06-06T04:10:04,error,S00281,499
E000496,C0357,2025-06-13T12:55:10,add_to_cart,S00575,6732
E000497,C0175,2025-06-21T00:02:58,checkout,S00154,659
E000498,C0256,2025-06-15T23:17:40,page_view,S00054,6100
E000499,C0146,2025-06-16T21:51:39,add_to_cart,S01076,1563
E000500,C0309,2025-06-30T02:31:17,page_view,S00195,7026
E000501,C0500,2025-06-13T19:48:54,page_view,S00375,6341
E000502,C0296,2025-06-11T07:21:34,add_to_cart,S00101,4819
E000503,C0142,2025-06-16T02:54:37,logout,S00164,6943
E000504,C0416,2025-06-27T15:33:26,error,S01119,7711
E000505,C0153,2025-06-27T19:33:14,login,S00084,5439
E000506,C0160,2025-06-21T09:32:05,checkout,S00107,811
E000507,C0071,2025-06-04T08:05:48,logout,S00009,822
E000508,C0055,2025-06-24T03:43:06,checkout,S00832,398
E000509,C0278,2025-06-06T04:32:13,logout,S00508,2215
E000510,C0042,2025-06-17T05:12:41,logout,S00213,1429
E000511,C0323,2025-06-01T19:37:35,error,S00260,3902
E000512,C0087,2025-06-25T17:49:31,page_view,S01072,2004
E000513,C0449,2025-06-14T06:26:03,add_to_cart,S01009,4774
E000514,C0281,2025-06-12T13:11:14,logout,S00796,536
E000515,C0099,2025-06-26T14:54:34,login,S00843,2447
E000516,C0467,2025-06-29T01:48:18,logout,S00256,2406
E000517,C0362,2025-06-21T09:35:47,login,S00003,2138
E000518,C0059,2025-06-20T16:29:38,checkout,S00263,4889
E000519,C0296,2025-06-09T22:47:33,page_view,S00510,6721
E000520,C0068,2025-06-02T22:50:37,error,S00096,1941
E000521,C0375,2025-06-04T12:07:05,add_to_cart,S00567,5653
E000522,C0492,2025-06-06T11:12:15,error,S00227,53775
E000523,C0425,2025-06-01T16:01:53,add_to_cart,S00916,3436
E000524,C0074,2025-06-08T03:15:10,page_view,S00756,5983
E000525,C0167,2025-06-20T22:59:50,error,S00564,3152
E000526,C0228,2025-06-10T18:49:17,add_to_cart,S00798,7076
E000527,C0181,2025-06-10T03:02:12,error,S00498,7176
E000528,C0251,2025-06-24T17:37:31,page_view,S00517,7825
E000529,C0002,2025-06-22T00:49:24,page_view,S00940,3847
E000530,C0269,2025-06-15T00:47:39,checkout,S00289,1719
E000531,C0146,2025-06-14T13:26:26,page_view,S00970,1500
E000532,C0403,2025-06-26T17:01:11,checkout,S00621,584
E000533,C0330,2025-06-11T21:20:48,checkout,S00977,3731
E000534,C0494,2025-06-19T23:04:33,add_to_cart,S00898,2258
E000535,C0464,2025-06-07T11:31:23,error,S00996,190
E000536,C0197,2025-06-11T15:00:19,error,S00297,7820
E000537,C0057,2025-06-13T23:51:53,checkout,S00203,5958
E000538,C0140,2025-06-26T01:44:36,login,S00042,6599
E000539,C0033,2025-06-28T12:47:04,add_to_cart,S00580,7891
E000540,C0130,2025-06-12T20:37:24,logout,S01177,6257
E000541,C0410,2025-06-26T17:24:02,login,S01083,7601
E000542,C0002,2025-06-08T05:42:35,error,S01135,7903
E000543,C0215,2025-06-28T13:42:39,add_to_cart,S00223,52675
E000544,C0376,2025-06-15T20:54:34,checkout,S00557,5955
E000545,C0301,2025-06-10T16:23:44,logout,S01158,5201
E000546,C0289,2025-06-18T07:48:14,logout,S00402,837
E000547,C0456,2025-06-12T21:18:38,checkout,S00731,2710
E000548,C0242,2025-06-12T16:58:48,add_to_cart,S00883,4412
E000549,C0491,2025-06-28T07:17:04,page_view,S01158,184
E000550,C0459,2025-06-07T15:36:41,page_view,S00420,1944
E000551,C0240,2025-06-21T00:26:02,page_view,S00211,4432
E000552,C0349,2025-06-27T15:07:41,add_to_cart,S00440,3664
E000553,C0112,2025-06-19T00:06:10,page_view,S00838,843
E000554,C0062,2025-06-14T14:42:08,login,S00429,5317
E000555,C0048,2025-06-17T13:04:38,page_view,S00192,7615
E000556,C0413,2025-06-13T03:38:24,error,S00494,6530
E000557,C0023,2025-06-24T02:35:40,add_to_cart,S00014,5694
E000558,C0475,2025-06-24T18:21:59,login,S00678,6743
E000559,C0052,2025-06-05T07:21:17,logout,S00569,4176
E000560,C0001,2025-06-21T17:36:51,checkout,S00927,5754
E000561,C0285,2025-06-08T23:25:00,error,S01171,270
E000562,C0011,2025-06-14T08:41:55,add_to_cart,S00480,1627
E000563,C0378,2025-06-03T04:40:00,add_to_cart,S00405,6050
E000564,C0068,2025-06-15T07:41:59,login,S00463,3825
E000565,C0317,2025-06-07T12:43:16,error,S00419,307
E000566,C0188,2025-06-15T13:03:06,add_to_cart,S00130,6888
E000567,C0427,2025-06-08T17:19:43,add_to_cart,S00768,3930
E000568,C0018,2025-06-26T21:01:28,login,S00223,1484
E000569,C0044,2025-06-08T15:32:26,login,S00223,1784
E000570,C0223,2025-06-12T03:06:14,checkout,S01066,5781
E000571,C0366,2025-06-27T22:37:07,logout,S01200,7290
E000572,C0169,2025-06-22T23:50:51,logout,S01092,1339
E000573,C0339,2025-06-28T12:56:41,login,S00353,1816
E000574,C0313,2025-06-22T14:33:03,logout,S00439,2337
E000575,C0475,2025-06-01T23:20:02,login,S01097,1657
E000576,C0239,2025-06-05T10:03:05,error,S00260,7215
E000577,C0462,2025-06-03T14:40:20,logout,S00232,1932
E000578,C0287,2025-06-24T06:27:00,logout,S00277,3282
E000579,C0028,2025-06-26T03:27:38,add_to_cart,S00259,1522
E000580,C0124,2025-06-03T11:08:15,logout,S00152,4214
E000581,C0124,2025-06-27T03:59:01,logout,S01101,4574
E000582,C0048,2025-06-13T14:31:25,add_to_cart,S00366,2189
E000583,C0023,2025-06-21T18:19:50,add_to_cart,S00287,4068
E000584,C0412,2025-06-11T16:54:36,logout,S00303,5774
E000585,C0320,2025-06-22T11:22:20,error,S01120,635
E000586,C0042,2025-06-16T14:58:24,checkout,S00692,3825
E000587,C0016,2025-06-02T14:34:17,page_view,S00050,6320
E000588,C0442,2025-06-02T11:21:26,error,S01200,735
E000589,C0042,2025-06-05T00:16:26,page_view,S00900,5685
E000590,C0402,2025-06-27T04:01:01,error,S00053,5354
E000591,C0369,2025-06-08T06:30:02,error,S00236,2944
E000592,C0407,2025-06-25T11:13:33,checkout,S00535,5338
E000593,C0082,2025-06-05T03:04:45,logout,S01181,4520
E000594,C0277,2025-06-24T03:29:13,page_view,S00309,2402
E000595,C0090,2025-06-15T00:40:58,page_view,S00644,4157
E000596,C0195,2025-06-23T18:16:41,login,S00054,380
E000597,C0023,2025-06-30T02:07:55,add_to_cart,S00774,57123
E000598,C0177,2025-06-17T13:51:49,logout,S00564,776
E000599,C0272,2025-06-08T06:42:51,page_view,S00483,3369
E000600,C0212,2025-06-08T05:54:56,add_to_cart,S00659,6584
E000601,C0190,2025-06-03T09:05:12,add_to_cart,S01182,3049
E000602,C0193,2025-06-03T00:47:08,error,S00963,4576
E000603,C0028,2025-06-20T17:52:37,logout,S01144,1753
E000604,C0236,2025-06-18T05:41:41,logout,S01077,6493
E000605,C0095,2025-06-07T02:31:43,page_view,S00251,578
E000606,C0444,2025-06-20T00:20:10,page_view,S01139,2121
E000607,C0469,2025-06-26T16:40:01,error,S00530,80997
E000608,C0493,2025-06-09T14:44:18,login,S00510,4534
E000609,C0265,2025-06-10T09:51:31,add_to_cart,S01083,3147
E000610,C0332,2025-06-04T02:45:31,add_to_cart,S00135,3324
E000611,C0073,2025-06-20T10:07:48,error,S00350,5121
E000612,C0268,2025-06-28T17:45:10,error,S00630,5335
E000613,C0209,2025-06-15T10:42:49,login,S00268,1349
E000614,C0189,2025-06-26T15:32:19,checkout,S00516,3579
E000615,C0043,2025-06-23T10:13:42,login,S00598,7205
E000616,C0485,2025-06-19T22:14:38,checkout,S00596,1333
E000617,C0444,2025-06-03T01:18:19,add_to_cart,S00756,1578
E000618,C0175,2025-06-27T09:11:15,add_to_cart,S00048,5646
E000619,C0343,2025-06-05T02:34:26,login,S00574,3898
E000620,C0442,2025-06-15T02:34:27,logout,S01035,4252
E000621,C0470,2025-06-02T02:12:18,page_view,S00755,6374
E000622,C0124,2025-06-27T23:53:31,add_to_cart,S00565,5763
E000623,C0170,2025-06-07T12:25:01,error,S00127,3864
E000624,C0345,2025-06-17T12:02:45,error,S00118,357
E000625,C0437,2025-06-15T03:28:40,add_to_cart,S00428,2006
E000626,C0497,2025-06-18T05:40:44,checkout,S00646,1641
E000627,C0453,2025-06-06T22:21:01,add_to_cart,S00210,3283
E000628,C0047,2025-06-05T14:11:15,logout,S00956,5877
E000629,C0370,2025-06-07T00:12:45,add_to_cart,S00494,4509
E000630,C0304,2025-06-05T10:30:37,login,S00444,5218
E000631,C0069,2025-06-20T15:51:10,add_to_cart,S00081,5325
E000632,C0452,2025-06-20T17:46:40,page_view,S00172,7052
E000633,C0471,2025-06-30T16:53:10,checkout,S00798,6287
E000634,C0049,2025-06-23T09:56:05,login,S01132,7920
E000635,C0369,2025-06-26T11:03:23,add_to_cart,S00428,7355
E000636,C0421,2025-06-02T06:57:19,page_view,S00686,6691
E000637,C0399,2025-06-21T03:32:11,logout,S01073,967
E000638,C0474,2025-06-01T15:17:10,checkout,S00968,2052
E000639,C0327,2025-06-25T03:27:24,logout,S00246,2211
E000640,C0492,2025-06-21T04:06:19,error,S00438,80701
E000641,C0201,2025-06-18T20:38:24,add_to_cart,S00119,5045
E000642,C0040,2025-06-16T02:36:24,page_view,S01078,4995
E000643,C0328,2025-06-28T21:57:23,checkout,S00463,2399
E000644,C0119,2025-06-20T06:32:27,page_view,S00286,4390
E000645,C0388,2025-06-20T18:30:52,error,S00323,1645
E000646,C0483,2025-06-11T11:10:31,add_to_cart,S00151,5019
E000647,C0123,2025-06-22T21:47:35,login,S00158,2302
E000648,C0048,2025-06-13T09:16:05,error,S00603,7699
E000649,C0067,2025-06-26T05:28:16,error,S00088,4441
E000650,C0425,2025-06-18T19:23:41,checkout,S00487,5214
E000651,C0253,2025-06-20T04:47:12,error,S00095,3561
E000652,C0266,2025-06-05T15:49:51,login,S00037,1004
E000653,C0481,2025-06-03T01:07:05,page_view,S01066,7782
E000654,C0454,2025-06-10T20:43:27,logout,S00182,3009
E000655,C0419,2025-06-02T07:46:16,login,S00149,3214
E000656,C0165,2025-06-11T07:59:32,add_to_cart,S00521,868
E000657,C0460,2025-06-17T12:45:00,login,S01043,2964
E000658,C0282,2025-06-09T21:40:51,login,S00994,3623
E000659,C0218,2025-06-28T06:02:40,logout,S00432,5326
E000660,C0269,2025-06-13T19:19:46,page_view,S00238,2428
E000661,C0124,2025-06-15T18:11:34,logout,S00917,7392
E000662,C0400,2025-06-10T10:06:25,login,S01127,2856
E000663,C0378,2025-06-26T15:52:22,add_to_cart,S00479,1168
E000664,C0331,2025-06-19T04:05:38,page_view,S00210,5084
E000665,C0342,2025-06-18T23:44:13,page_view,S00098,3748
E000666,C0260,2025-06-18T21:02:02,page_view,S00593,4674
E000667,C0147,2025-06-28T20:51:37,error,S00928,1539
E000668,C0131,2025-06-29T07:07:36,logout,S01174,6663
E000669,C0320,2025-06-21T10:11:42,login,S00608,6330
E000670,C0426,2025-06-27T19:56:25,logout,S00935,5307
E000671,C0046,2025-06-26T08:25:17,checkout,S01187,2471
E000672,C0197,2025-06-28T14:39:17,logout,S00211,2083
E000673,C0151,2025-06-02T00:47:06,checkout,S01167,6376
E000674,C0317,2025-06-10T10:33:06,add_to_cart,S00222,7859
E000675,C0095,2025-06-11T19:50:46,login,S00828,2461
E000676,C0289,2025-06-28T04:16:15,login,S00048,7919
E000677,C0286,2025-06-23T23:03:31,page_view,S00937,1319
E000678,C0392,2025-06-21T06:39:36,login,S00357,7354
E000679,C0384,2025-06-11T11:32:58,error,S00468,2585
E000680,C0267,2025-06-30T10:53:34,error,S00741,1855
E000681,C0333,2025-06-12T20:14:09,add_to_cart,S01150,7410
E000682,C0388,2025-06-01T20:23:17,checkout,S00007,6898
E000683,C0460,2025-06-17T17:35:04,error,S00242,7914
E000684,C0073,2025-06-28T11:44:59,page_view,S01125,5047
E000685,C0412,2025-06-08T03:32:59,checkout,S01116,3377
E000686,C0347,2025-06-08T02:48:56,page_view,S01128,3606
E000687,C0196,2025-06-28T19:29:32,error,S00150,3149
E000688,C0473,2025-06-11T12:23:40,login,S00202,172
E000689,C0345,2025-06-08T01:46:23,logout,S00643,6329
E000690,C0293,2025-06-17T08:27:41,checkout,S00394,7617
E000691,C0398,2025-06-13T23:07:56,add_to_cart,S00637,3315
E000692,C0436,2025-06-25T17:03:51,page_view,S00061,2277
E000693,C0427,2025-06-08T23:21:35,page_view,S00014,3969
E000694,C0342,2025-06-25T22:44:06,login,S00129,3607
E000695,C0029,2025-06-06T16:03:47,login,S01032,6879
E000696,C0104,2025-06-04T15:26:50,logout,S00686,715
E000697,C0422,2025-06-02T05:41:33,login,S01081,442
E000698,C0029,2025-06-30T17:06:37,checkout,S00150,5360
E000699,C0440,2025-06-16T14:26:59,add_to_cart,S01069,495
E000700,C0101,2025-06-29T06:37:04,login,S00295,7827
E000701,C0026,2025-06-18T21:10:18,checkout,S00035,1856
E000702,C0459,2025-06-25T01:01:47,checkout,S00801,3659
E000703,C0084,2025-06-03T19:47:12,add_to_cart,S00826,5901
E000704,C0391,2025-06-20T23:36:08,add_to_cart,S00706,5550
E000705,C0010,2025-06-27T23:09:46,login,S00972,6592
E000706,C0473,2025-06-19T15:56:37,add_to_cart,S01158,7611
E000707,C0359,2025-06-30T05:08:44,checkout,S00047,597
E000708,C0204,2025-06-26T10:28:57,page_view,S00400,5576
E000709,C0102,2025-06-10T20:07:24,add_to_cart,S00644,3768
E000710,C0184,2025-06-09T07:31:08,login,S00223,1709
E000711,C0240,2025-06-27T10:36:16,page_view,S00420,7645
E000712,C0435,2025-06-08T23:23:30,logout,S00335,5604
E000713,C0001,2025-06-19T10:32:00,login,S00488,972
E000714,C0423,2025-06-25T22:01:52,login,S01016,5535
E000715,C0280,2025-06-28T20:06:03,add_to_cart,S00447,2875
E000716,C0230,2025-06-04T14:36:27,checkout,S00629,7352
E000717,C0136,2025-06-29T18:22:35,add_to_cart,S01186,452
E000718,C0166,2025-06-03T07:40:27,checkout,S01046,1203
E000719,C0023,2025-06-05T14:07:09,page_view,S00485,3582
E000720,C0232,2025-06-10T22:42:52,page_view,S00816,5637
E000721,C0241,2025-06-26T22:22:00,login,S01024,937
E000722,C0342,2025-06-25T22:08:37,page_view,S00029,1445
E000723,C0427,2025-06-08T20:08:03,login,S01099,5285
E000724,C0424,2025-06-09T20:30:07,checkout,S01064,888
E000725,C0477,2025-06-21T09:10:52,checkout,S01007,1455
E000726,C0402,2025-06-30T10:37:00,login,S00475,3637
E000727,C0448,2025-06-27T04:23:59,logout,S00363,2040
E000728,C0279,2025-06-16T11:00:41,add_to_cart,S01173,3395
E000729,C0385,2025-06-22T19:52:20,login,S01116,7912
E000730,C0369,2025-06-21T19:27:32,page_view,S00929,3349
E000731,C0245,2025-06-03T23:10:25,login,S00484,3348
E000732,C0461,2025-06-20T15:57:28,add_to_cart,S00032,4295
E000733,C0187,2025-06-01T02:37:23,page_view,S00351,3131
E000734,C0093,2025-06-11T20:52:19,error,S00327,5204
E000735,C0045,2025-06-20T02:17:37,checkout,S00031,5610
E000736,C0398,2025-06-17T06:21:45,page_view,S00543,4466
E000737,C0208,2025-06-28T15:26:10,logout,S00357,1281
E000738,C0038,2025-06-28T16:49:06,login,S00936,1186
E000739,C0387,2025-06-29T20:15:34,logout,S01095,7872
E000740,C0396,2025-06-14T00:50:43,logout,S01110,1976
E000741,C0148,2025-06-27T12:58:55,add_to_cart,S00260,7161
E000742,C0457,2025-06-02T20:01:34,page_view,S00471,7020
E000743,C0340,2025-06-27T07:48:16,logout,S00514,3598
E000744,C0260,2025-06-15T04:03:01,logout,S00692,5361
E000745,C0434,2025-06-30T14:23:12,page_view,S00173,4245
E000746,C0146,2025-06-17T20:01:38,logout,S00938,3751
E000747,C0493,2025-06-02T17:42:33,page_view,S00732,5745
E000748,C0473,2025-06-09T16:35:57,login,S00917,1977
E000749,C0200,2025-06-24T04:26:45,error,S00383,1655
E000750,C0014,2025-06-30T21:12:21,page_view,S00131,3752
E000751,C0369,2025-06-23T09:34:36,login,S00788,4104
E000752,C0278,2025-06-08T06:39:57,login,S01036,7070
E000753,C0255,2025-06-08T11:19:27,checkout,S01058,6907
E000754,C0296,2025-06-10T12:32:07,page_view,S01090,4096
E000755,C0163,2025-06-26T10:57:17,add_to_cart,S00487,55
E000756,C0189,2025-06-03T12:26:07,page_view,S00739,5747
E000757,C0387,2025-06-19T22:33:46,checkout,S00936,3170
E000758,C0292,2025-06-02T20:38:28,add_to_cart,S00573,300
E000759,C0461,2025-06-27T07:12:28,checkout,S00768,1491
E000760,C0138,2025-06-13T04:40:33,login,S00944,1545
E000761,C0304,2025-06-20T03:07:16,logout,S00603,1656
E000762,C0096,2025-06-12T23:20:19,error,S01091,5243
E000763,C0379,2025-06-28T23:09:02,login,S00456,6986
E000764,C0444,2025-06-10T10:41:16,logout,S00212,4524
E000765,C0175,2025-06-20T15:44:38,error,S00672,1396
E000766,C0096,2025-06-26T21:02:12,login,S00365,6288
E000767,C0468,2025-06-17T16:01:57,logout,S00352,3237
E000768,C0207,2025-06-29T14:22:46,add_to_cart,S00704,1865
E000769,C0272,2025-06-30T12:17:54,page_view,S00458,6453
E000770,C0441,2025-06-25T11:45:47,login,S00757,920
E000771,C0188,2025-06-02T05:53:42,logout,S00539,7845
E000772,C0490,2025-06-19T18:02:51,checkout,S00033,7828
E000773,C0313,2025-06-16T13:20:28,error,S00589,6243
E000774,C0423,2025-06-13T16:54:38,checkout,S00246,1886
E000775,C0450,2025-06-25T20:53:04,page_view,S00986,6802
E000776,C0307,2025-06-24T12:11:27,logout,S00684,1400
E000777,C0298,2025-06-12T10:58:51,page_view,S00746,2254
E000778,C0108,2025-06-20T03:39:41,checkout,S00930,2569
E000779,C0056,2025-06-16T20:42:43,page_view,S00444,6829
E000780,C0374,2025-06-09T10:09:12,add_to_cart,S00860,3049
E000781,C0244,2025-06-26T11:06:56,login,S00917,847
E000782,C0436,2025-06-16T09:42:17,logout,S00545,425
E000783,C0488,2025-06-08T06:23:50,page_view,S00581,5760
E000784,C0487,2025-06-05T05:31:19,add_to_cart,S00936,338
E000785,C0197,2025-06-30T21:21:51,page_view,S01073,4385
E000786,C0243,2025-06-28T06:10:41,add_to_cart,S00979,542
E000787,C0004,2025-06-14T04:31:57,logout,S01079,3007
E000788,C0286,2025-06-17T21:49:04,add_to_cart,S00678,3344
E000789,C0286,2025-06-21T18:49:58,checkout,S01196,3458
E000790,C0260,2025-06-21T04:06:26,logout,S00906,6540
E000791,C0144,2025-06-15T11:57:09,login,S00692,7116
E000792,C0262,2025-06-17T08:57:57,checkout,S01109,6118
E000793,C0324,2025-06-17T11:35:18,checkout,S00650,6053
E000794,C0404,2025-06-30T18:57:05,add_to_cart,S00624,2409
E000795,C0491,2025-06-30T19:48:27,page_view,S00877,7508
E000796,C0171,2025-06-02T05:35:17,page_view,S00081,1165
E000797,C0022,2025-06-08T13:41:12,error,S00471,6616
E000798,C0301,2025-06-12T06:24:14,add_to_cart,S00238,645
E000799,C0410,2025-06-16T19:47:33,add_to_cart,S00012,7164
E000800,C0166,2025-06-17T12:02:48,add_to_cart,S00872,3986
E000801,C0285,2025-06-09T20:13:08,checkout,S00583,5636
E000802,C0436,2025-06-26T05:37:17,login,S01005,4349
E000803,C0074,2025-06-25T06:03:29,add_to_cart,S00867,7939
E000804,C0230,2025-06-22T09:52:35,error,S00847,5943
E000805,C0077,2025-06-01T07:24:58,logout,S00344,1112
E000806,C0471,2025-06-18T21:43:23,page_view,S01077,2408
E000807,C0112,2025-06-09T09:24:45,page_view,S00274,5846
E000808,C0098,2025-06-04T01:18:07,add_to_cart,S00015,1084
E000809,C0321,2025-06-15T19:11:55,login,S00017,5162
E000810,C0454,2025-06-05T08:41:02,checkout,S01003,4306
E000811,C0082,2025-06-10T21:37:37,checkout,S00050,5928
E000812,C0273,2025-06-09T00:18:28,logout,S00179,6332
E000813,C0341,2025-06-23T03:18:37,checkout,S00984,1499
